item_id,question_id,correct,judge_verdict,human_label,p_correct_bayesian,p_correct_logreg
31668f9dd940cf78,85,True,B,B,0.9065252184867859,0.9077692820344003
318854c059399224,141,True,A,A,0.43896216750144956,0.44151507733147743
31a3eed78dccc091,83,True,A,A,0.5188425958156586,0.519637411486125
31a98bbd9d57247f,133,True,B,B,0.8730573236942292,0.8746501300432351
31b2c74782c47ecb,129,True,B,B,0.8733604848384857,0.8747907733071024
31cbfd06075f11a4,95,True,B,B,0.5897353112697601,0.5900380178743215
32098281e5c6774d,139,False,B,A,0.9307112455368042,0.9310112109263512
32605c51faf2dd0c,160,True,B,B,0.8643720090389252,0.8683565830843909
32d2913e57d11429,160,True,A,A,0.8643720030784607,0.8683566254283761
331fbf2c23abc50b,142,True,A,A,0.9320499956607818,0.9325391156482745
3321ca5addb449a2,89,False,B,A,0.8686986327171325,0.8730780118978677
33596313ffad8f71,93,True,B,B,0.9043319225311279,0.9057930510217723
3366a10d7b487fbe,82,False,B,A,0.9071157276630402,0.9085702725684621
33882f9bc00c28a1,133,False,A,B,0.5373745739459992,0.5349209489766462
33aa643c15c0fd30,96,True,A,A,0.9076017141342163,0.9091303631687943
33bff7a37180eec5,112,True,B,B,0.9073073267936707,0.908735965678153
33d30beacba06d2d,155,True,A,A,0.42572389245033265,0.4292652523164354
33e0f68cf8261839,157,False,A,B,0.4234026074409485,0.43041935435067824
3405167caf1a3581,92,True,A,A,0.29010523557662965,0.29256267364030497
342e366f4bcc6194,134,True,A,A,0.7165448307991028,0.7139038947809342
345b1e5237306570,134,True,B,B,0.9349963366985321,0.9353175655037669
34911eae511b2367,127,True,B,B,0.9293081164360046,0.9297079129527219
34941acbed59aaab,85,True,A,A,0.9065252363681793,0.9077693169722852
34aeac55fa168c0f,92,True,A,A,0.9050702214241028,0.9063753130206649
34d698d63d59f878,95,False,A,B,0.5015925139188766,0.5037773347126133
34d93952cd8f94ae,132,True,A,A,0.5176044076681137,0.5219692098990261
34e5d97f3774ee9b,147,True,B,B,0.9041434824466705,0.9053557904016071
350a1759537792a0,92,True,B,B,0.9051028668880463,0.9064075610406206
352de5137183eb87,94,True,A,A,0.9045663118362427,0.9060982108726628
35340a30778b7d2c,115,True,A,A,0.9067287266254425,0.9080064171331234
35538d47c2dcf040,146,False,A,B,0.23487583547830582,0.23217993277462554
355e16e736ea8382,92,True,A,A,0.8743069171905518,0.8779949273182514
35bbe8be590c54fa,156,True,A,A,0.9065985262393952,0.9080589421130274
35c3773eae0951a7,133,True,B,B,0.9330023884773254,0.9334830976150308
35df27d977ae0c7c,141,True,A,A,0.9053890466690063,0.9065776380347967
35f2ec62427b06dd,102,True,A,A,0.9361490845680237,0.9365219131771558
35f5fee55567b179,148,True,B,B,0.666063004732132,0.6723904599491425
3674eaf80c9b9d44,152,True,A,A,0.9057045042514801,0.9069745240441598
367ad0a89a8a1e45,140,False,A,B,0.5226562976837158,0.5215433069677573
367e82235fb0a014,117,True,A,A,0.5134501814842224,0.5184575701739916
36ad5831e61c897b,132,False,A,B,0.37524019181728363,0.3767969789476112
36ef03ce2c701912,158,True,B,B,0.9052261471748352,0.9064580963220233
37166d0c8fc8056b,99,True,B,B,0.7409893155097962,0.7408032677284293
372acecb853c6061,135,True,A,A,0.932552695274353,0.9329372149114217
3753dd477087d08f,133,True,A,A,0.9330024182796478,0.9334831426544712
376a5cc8852fb82c,140,True,A,A,0.44093775749206543,0.4377670616699632
37c3847e78e5a1dc,139,True,A,A,0.9307107090950012,0.9310106640947022
37f43693b1e3ea47,82,False,A,B,0.43087645769119265,0.4386356831254064
3825498a2812ba90,155,True,A,A,0.9061989605426788,0.9075577446645727
382a125454c6c97d,90,False,A,B,0.9064485132694244,0.9078550543090177
383cf125a96a2fac,136,True,A,A,0.9309830665588379,0.9315547359747895
38705262e50459bc,111,True,A,A,0.9340360999107361,0.9345762894976776
388f10c877433def,92,True,B,B,0.8742803871631623,0.8779716401128059
38b817ef5ad7f751,92,True,A,A,0.5155431479215622,0.5160559222402386
38c52bb3756f7471,158,False,B,A,0.7483675420284271,0.7515325048313924
38d30a21bc8fb481,158,True,B,B,0.9052262306213379,0.9064581758203001
38f1d2c1aa629e21,134,True,A,A,0.9349961280822754,0.93531734594762
394524c3825fb1df,116,True,A,A,0.9320956110954285,0.9324941219593261
3954bafa13444229,136,True,B,B,0.8552251160144806,0.8555554644681035
39ba69ddc067384d,81,True,A,A,0.906399405002594,0.9077079486446463
39ce5d19f211f702,97,True,A,A,0.4257880926132202,0.42892751505669846
3a037a33471556ae,127,True,A,A,0.9293079316616059,0.9297077746137534
3a0dae40cbb7090d,135,True,A,A,0.8732575953006745,0.8747849793374787
3a4f568e7c55a4d7,101,True,A,A,0.9329218387603759,0.9333231541512209
3a5cfe0d8b15ab59,156,True,A,A,0.9065984427928925,0.90805885345397
3a98737071e6fe65,152,True,A,A,0.9057039797306061,0.906974013792228
3a99cd8f76a661f2,126,True,A,A,0.9055117487907409,0.9068475736458392
3a9ae2889a60706f,126,True,B,B,0.9325025141239166,0.93301112788375
3aacb282a1e8c0ee,149,False,A,B,0.35133194327354433,0.3555489572114596
3aeac61571360c2c,110,True,B,B,0.9051413655281066,0.9064471508767614
3aeb53c006c4dd64,102,True,B,B,0.8069222390651702,0.8078167111966099
3b00dbcbd74f269b,82,False,A,B,0.9071118056774139,0.9085664436536686
3b14e9ef054ef578,84,True,B,B,0.8310016691684723,0.8351208080495194
3b37ae993f9736c6,117,True,A,A,0.898491907119751,0.8992076645718298
3b430a648677c259,129,True,B,B,0.9323217988014221,0.9325808754142633
3b703d50b3131ad4,117,False,A,B,0.5134501814842224,0.518457570174
3b7a2b8a5146b658,153,True,A,A,0.7375398516654968,0.7403811283487295
3bdc3dfbc54ce3e7,150,True,A,A,0.8670667886734009,0.8706456581124795
3bdfe101544f8930,108,True,A,A,0.5828205645084381,0.5831077586041078
3bfb71b59052f7ec,102,True,B,B,0.9361815452575684,0.9365495789274011
3c0b8e49a4d3db7e,92,False,A,B,0.3251800149679184,0.3164292951729028
3c33b3a0002283ed,134,True,B,B,0.934994125366211,0.935315431161426
3c7d347a32b49554,91,True,B,B,0.9066666424274444,0.9079528918847147
3cae2837128ab35a,115,True,A,A,0.8082131087779999,0.8092125042009931
3cb9ade10508a391,108,True,B,B,0.9058903574943542,0.9072471855414472
3cd05dc6e045c8f4,103,True,A,A,0.9284456312656403,0.9290050610368079
3cf9a69ecf8fe34a,95,True,B,B,0.9305975258350372,0.9310161007691853
3d2778e1923b1c3e,137,True,A,A,0.8747504949569702,0.8762956200064543
3d39dab767a630d3,147,True,B,B,0.9041434288024902,0.9053557096620054
3d59089b56617a09,89,True,B,B,0.9076739132404328,0.9091094906230985
3d746a62f8bb066e,90,True,B,B,0.9324397146701813,0.9329702049696819
3db5e7179f16ae1c,115,False,A,B,0.5203584104776382,0.5245228043483255
3de4a00f20347c4e,132,False,A,B,0.9048835337162018,0.9062530069185708
3de7a7e9638fdd08,147,True,A,A,0.9041435539722442,0.9053558313921878
3de919ce8088716b,119,True,B,B,0.906138026714325,0.9075643333085692
3e41bfdc52144376,111,True,A,A,0.9340360999107361,0.9345762962611033
3e47f7cfdd71aad1,141,True,B,B,0.9053890407085419,0.9065776310974858
3e61d3d6c6da7930,128,True,A,A,0.905987536907196,0.9074125284568888
3e61fd91b4dd0a10,147,True,A,A,0.9041434824466705,0.9053557786390882
3e97edad466dc83a,152,True,B,B,0.6781219422817231,0.6813042819460645
3eb00fd2bc29dcf7,160,True,B,B,0.90475013256073,0.905963194153449
3eca1de5884d3552,109,True,A,A,0.9043541491031647,0.9056980283479392
3ed0296143ecaaf3,123,True,B,B,0.9070914268493653,0.908437562845746
3ee6cf144d7c2aad,103,True,A,A,0.9045118808746337,0.9058288699103212
3ef43189cd68aa52,160,True,A,A,0.9047485530376435,0.9059616160710858
3f006bae4f7eaaf6,156,True,B,B,0.9065985262393952,0.9080589405248294
3f19522ffb36efe6,109,False,B,A,0.8100586831569672,0.8111565750665081
3f1eac63c35915fa,90,True,B,B,0.9324390172958374,0.9329694796811638
3f5517c5ebfd2c6c,85,False,A,B,0.519232788681984,0.5242252776692342
3f600398f8b95fec,125,True,A,A,0.9349127411842346,0.9351483040218422
3fb0ec1847cafea4,127,False,A,B,0.9064379334449768,0.9076679927662786
3ffbcd8bd388fd6d,130,True,A,A,0.4378922998905182,0.4407938366314017
3fffee7c139b877b,119,False,A,B,0.7454239010810852,0.7462613221821858
401532102fb5ea90,112,True,A,A,0.8145240783691406,0.8158562623835863
402ae867d22c83c0,112,True,B,B,0.9073076128959656,0.9087362443869775
406ced6c116bfb9e,123,True,B,B,0.9070916116237641,0.9084377298196367
406dde7451921bb0,97,True,A,A,0.2719106450676918,0.27416269575379293
4079c67bed0fb546,148,True,A,A,0.743472570180893,0.7474606116230226
4084e2f6cd6bc070,121,True,A,A,0.9338720202445984,0.934369760920284
40c25c1a507d007b,160,False,A,B,0.348185783624649,0.35271535045020946
40e8fb3c24f9a492,127,True,A,A,0.9293082177639007,0.9297080051307065
40f1ba620d8eefdf,133,True,A,A,0.9329877614974975,0.9334685246269171
411b6761383f9d4a,88,True,A,A,0.9060200333595276,0.9073967773019721
41497958eafcd1ad,155,True,B,B,0.9061990439891815,0.9075578495059998
4151a632ea13db1b,151,True,B,B,0.9035449326038361,0.9048896417281546
41557be454dcb2b9,146,True,A,A,0.9051435053348541,0.9064971766042553
41b45e24fd60394a,138,False,A,B,0.42763867080211637,0.4300835799284003
41bf5432f7cfffc7,107,False,A,B,0.5233071625232697,0.5241947587869971
422b23b1badee118,140,False,A,B,0.6033082664012909,0.6041100710606582
422d2b3305993ccf,128,True,A,A,0.9329258382320404,0.9333036884744367
42770490d934f3cc,146,True,A,A,0.9051435053348541,0.9064971809838827
42974a5dd64eea6b,145,True,B,B,0.9076151430606842,0.908668360944722
42eb1f242fb88a97,151,False,A,B,0.4231068521738052,0.4300434223899675
431db32c5a348d26,87,True,A,A,0.9040841639041901,0.9053058151730488
433cd110595b0e33,81,True,A,A,0.42489999532699585,0.43168717180665483
435fd33f5df94835,120,True,B,B,0.9318754255771637,0.9323285169403872
43c0a875a679093c,117,True,A,A,0.9299822151660919,0.9305504628766179
43f5804a5db72d83,103,True,A,A,0.9284456253051758,0.9290050590735588
440f97f9cd4b593f,146,True,B,B,0.9051435172557831,0.9064972145369575
4451d47b45406254,98,False,A,B,0.8330402493476867,0.8369700790277548
445d3e32a52ffb8e,149,True,B,B,0.9076425909996033,0.9087756257892405
447261890df756b0,159,True,B,B,0.9073648393154145,0.9087536814002763
44965b542932fedb,142,True,A,A,0.5192456156015396,0.5201623710254688
44b71bf0463ce884,149,True,A,A,0.5216827273368836,0.525218919891605
44de136606c7e285,95,True,A,A,0.9037421405315399,0.9050103818539906
453639d6e1968334,144,True,A,A,0.5218452394008637,0.5271939956841327
45376a9e91840925,151,True,A,A,0.93000408411026,0.9304287310988931
455341c7f0e3cab0,82,True,B,B,0.9071154534816742,0.9085699899379709
45bb4663d8c50783,110,True,A,A,0.8109698832035065,0.812042426420793
45d6c81dba499ef5,156,True,A,A,0.5175770103931427,0.5227564110278026
45eb398d78b0c142,131,True,A,A,0.5158422410488128,0.5175660226371657
45ece7db1566541a,85,True,A,A,0.427398157119751,0.43516020734999766
461e62d7b29ebf62,116,True,B,B,0.9084507286548614,0.9090528985758104
466bc73ae9c1e033,124,False,A,B,0.628190690279007,0.6205123095599085
466c9a53abf551ed,89,True,B,B,0.8686253726482391,0.8730149594682342
46868d475419c0dd,95,True,A,A,0.9037416934967041,0.9050099776895065
468aa80a01a6a2f7,126,True,A,A,0.9325025379657745,0.9330111442371243
468bb4efb419531c,126,True,A,A,0.4292209804058075,0.432104439985513
46935200e8a19e68,121,True,A,A,0.9338720083236695,0.9343697390649481
46cd7958e01a40a9,106,True,B,B,0.6785858154296875,0.6783065108838607
46d315160abe4b1a,89,False,A,B,0.8687240064144135,0.8731033682977805
46e8c2a73656d4a8,92,True,B,B,0.8130369246006012,0.8140911872439535
4714101ef177e9d2,153,True,A,A,0.4247351586818695,0.4300508747055944
47464cdb794c693a,110,True,A,A,0.41723659336566926,0.4238504038796111
4761ea8b620862a1,112,True,B,B,0.8145243942737579,0.8158569205657002
4768aee3cd36edb3,139,True,A,A,0.9307113111019134,0.9310112620853527
479562a4567af26a,108,True,A,A,0.9058903098106384,0.9072471516614906
47b1eb02d9db1ed1,157,True,B,B,0.8091779232025147,0.8103506877028919
47cbc09f26275707,118,True,B,B,0.9060898900032044,0.9074808364966488
47d7811a3be4bb5a,82,True,B,B,0.5289363175630569,0.5300273429206077
4828d8d2aa499d0e,118,False,A,B,0.44320754110813143,0.44245905959030746
48454ef9b335a233,88,True,B,B,0.4149263322353363,0.4187772824952517
487ed96a03d12d65,85,True,A,A,0.5192329227924347,0.5242254593688045
4880c954ab388b0f,126,True,A,A,0.9325025200843811,0.9330111295260561
489b814aa499ed3d,85,True,A,A,0.9065252840518951,0.9077693372916237
4903069304894a8d,154,True,A,A,0.9336339116096497,0.9339832898983433
490364c88eb837f4,136,True,A,A,0.8709216475486755,0.8745761084293079
49244c36272f9c11,132,True,B,B,0.910289853811264,0.911093032005142
4977489abbb1858d,130,True,A,A,0.906913697719574,0.9081636836432374
49c02342f66e3351,153,True,B,B,0.8653355658054351,0.8687048147567428
49e0c93a898a0c7a,130,True,A,A,0.9341747879981994,0.9344108810548036
49e6505e44634aef,82,True,A,A,0.9071139097213745,0.9085684930476742
4a32e95f367daf6e,87,False,A,B,0.43400324285030367,0.4366717619269214
4a7b1548e3ccfe17,113,True,A,A,0.9321226000785827,0.9326616553191555
4aafe4b3c728ffee,152,True,A,A,0.86791712641716,0.8717512636454557
4af810860a0266a2,146,True,A,A,0.9051434516906738,0.906497161862456
4b1b20390ad951c8,135,False,A,B,0.3056755423545837,0.3007267818218061
4b2ad52e88e2e7de,155,True,B,B,0.9061989784240723,0.907557771476133
4b85cf9607ea7343,110,True,B,B,0.90514435172081,0.9064500870784571
4be0ddbc209cedfb,157,False,A,B,0.42857121825218203,0.43184476347802486
4bf60c4b7670e0fa,143,True,A,A,0.5155700266361236,0.5141978919412945
4c40f0e3f65c0811,89,False,A,B,0.2728427827358246,0.276137472254515
4c500b0621110243,160,True,A,A,0.7470864713191986,0.7509472249167755
4c50ed3e2082f0a5,130,True,A,A,0.7484491109848023,0.7520484765708518
4c737f54a78f0355,150,True,A,A,0.9345583915710449,0.9349876635966661
4c98703dc53d4d3d,109,True,B,B,0.904504919052124,0.9058468602492203
4cc7ef8f9aef03b1,132,False,A,B,0.44497554898262026,0.44822704276383396
4cc9abdd96e501eb,159,True,B,B,0.8669937968254089,0.8712548024407145
4cd1c75b2ade7a80,145,True,B,B,0.9076154351234436,0.9086686499496816
4cdb39613dbf9009,103,True,A,A,0.9284456253051758,0.9290050554624468
4d0eff2ae385c135,152,True,A,A,0.8058966636657715,0.8071924937960298
4d5b5d4b7cbd8b00,130,True,A,A,0.9069136440753937,0.9081636449011172
4d71ccf7722a6929,136,True,A,A,0.5988742232322692,0.5983826207647625
4d7a51e722c67958,151,True,B,B,0.9300041556358337,0.9304288164021663
4d7def6e5e3b9e91,112,True,A,A,0.8644857764244079,0.8646542586052688
4d89a967fc4488f8,107,True,A,A,0.9037112891674042,0.9049779834403733
4db61b558bcb3afa,139,False,A,B,0.6107369780540466,0.6093754595581407
4dd436bf2f22dbd7,160,True,A,A,0.4220846682786942,0.4288705106068734
4e1fb73d2eb9bd00,147,False,A,B,0.51512011885643,0.5192550448771767
4e21c387f680687a,109,True,B,B,0.9311929941177368,0.9318227226714398
4e9cc7367ff513ac,93,True,B,B,0.9043318033218384,0.9057929418420301
4f0a09195436127c,135,True,A,A,0.9044020473957062,0.9057394367373279
4f32bb1cd505bee7,140,True,A,A,0.6170022785663605,0.6166171870730569
4f38ee1a3d1b83ef,98,True,A,A,0.9092707991600036,0.9104775277554348
4fdd2a4dcff56484,134,True,A,A,0.7489668488502502,0.7525662036347626
4fefd4ad12fbc182,88,True,A,A,0.9060200810432434,0.9073968126243053
50123235ef3f2c7e,124,True,A,A,0.867483401298523,0.8676514397567635
503620b266f858de,118,True,A,A,0.519425031542778,0.5204806110437027
503acbd78d6f658c,97,True,A,A,0.9085803031921387,0.9097516499106811
505db5a8dcb70e92,125,True,B,B,0.9070038497447968,0.9082818799890798
5080acf1a75aa368,142,True,A,A,0.8052531957626343,0.8065428662113877
50904406d827dceb,118,True,A,A,0.5093418180942535,0.5146019041096055
509ce55cefa0d588,155,False,A,B,0.4167321026325226,0.4241732533414342
50beacd4f9a0a1f4,147,True,A,A,0.5151201874017716,0.5192550644903884
50c3c896cd66f786,153,True,A,A,0.9034658193588256,0.9046572042310776
50ddc98e9d7d7c59,117,True,B,B,0.29370827674865724,0.2906872146962357
50ff8fec75cd1f17,146,True,B,B,0.9051435053348541,0.9064971853146536
5100f18793f0ca6c,106,False,A,B,0.3631411999464035,0.36343951683580367
512e991823cc7690,116,True,B,B,0.9320955574512482,0.9324940560561125
513cc1349c989d62,111,False,A,B,0.16396909356117248,0.1634236480406136
514ec191a605c124,117,True,B,B,0.7559644639492035,0.7561031283524821
5173333a1e9e2517,86,True,A,A,0.9051841735839844,0.9066301950306143
519406e395f18df4,88,True,A,A,0.865013712644577,0.8691968471927229
51f36cc73ce3f66c,150,True,A,A,0.90664923787117,0.9078631751965593
52428003333f1593,143,True,B,B,0.9319229662418366,0.9324322299210854
52437dfdd4a7c3a4,103,True,A,A,0.5235967755317688,0.5243557867561662
5248bed7978c5f7e,85,True,A,A,0.9065248310565949,0.9077689302587109
52697dcbecff392f,159,False,B,A,0.9073647618293762,0.9087535842020756
529676644d86e307,97,False,A,B,0.8720681846141816,0.8755744504235216
529bf819944bbf7a,157,True,A,A,0.8091772019863128,0.8103499278412093
529d6acea41f7579,126,True,B,B,0.9055117309093476,0.9068475533435694
53044c03711694fd,121,False,B,A,0.9074150800704956,0.9086860216227703
534c4e2d0bee19e3,154,True,A,A,0.9336339175701142,0.9339832989172543
53541e4924f87f0e,94,False,B,A,0.8708663582801819,0.8727761576036235
5364844697e82047,95,True,B,B,0.8716868579387664,0.8732276804350896
53b3df36923208c7,137,True,A,A,0.9089184284210206,0.9102574519264168
53b56ec7b429c173,124,True,A,A,0.86748908162117,0.8676572526836562
53c4f06674ad3823,115,True,B,B,0.678660637140274,0.681846252446292
53f9df7a5359f9e9,159,True,A,A,0.8037477910518647,0.805135841501045
54b47050f21bf486,102,False,B,A,0.3029275596141815,0.3006364053400258
54ec8f9934d3ef6a,155,False,A,B,0.2884946256875992,0.28848949034326604
550c0df145a4176b,138,True,B,B,0.9081966817378998,0.9094485026299429
553709d92b658278,160,True,B,B,0.42393832206726073,0.43596974942218125
555856da143889a4,98,True,B,B,0.909270828962326,0.9104775581948028
5583bb2a797c256b,138,True,A,A,0.8135799407958985,0.8146965437253149
55ed7242f4e30371,112,True,A,A,0.9344852328300476,0.9348703638634811
55f6b469a38e49f5,85,True,A,A,0.9065252244472504,0.9077692971879172
56037a55d437b80f,94,False,B,A,0.8678374350070953,0.8718231611789966
560cfaf8eac75c6a,96,True,B,B,0.8674409747123718,0.8719329937142748
5631043313ca93b5,135,False,B,A,0.6915420114994049,0.6915084940702846
563f2e2259473827,130,True,B,B,0.6627196133136749,0.6658787988044527
56726eef64978890,115,True,A,A,0.9067278742790222,0.908005557802816
56c9791a1a55a0cf,94,True,B,B,0.9311951637268067,0.9318257283504565
56df62552b3e3ff8,147,True,A,A,0.7520126283168793,0.7550914519211581
573818c3068f4d16,112,True,B,B,0.9073075294494629,0.9087361841735981
574a662e7e0229fa,115,True,A,A,0.9067288517951966,0.9080065092551435
579b24b806acd2fa,122,True,B,B,0.9075332522392273,0.9090304039490444
57addf36b517f2dd,87,True,B,B,0.9040847539901733,0.9053063386403142
57aeb61e0cbd4d34,106,True,B,B,0.9094982624053956,0.9104460878438033
57cb9d2b4a436f17,123,True,B,B,0.9070914924144745,0.9084376154673641
583740aba13d477b,135,True,A,A,0.9043969631195068,0.9057344549982865
5898284e99296557,144,False,A,B,0.9053170561790467,0.906693690087544
58c2305a743a3685,121,True,B,B,0.9074150621891022,0.9086860018062393
58dd6816d2df9ffb,151,True,B,B,0.9035450100898743,0.9048896981072556
58e79521abd77c58,123,True,A,A,0.8163636565208435,0.8172972395784315
58ef14cf86917a65,159,True,B,B,0.803745323419571,0.8051333317985824
58fd74513a075b92,155,True,B,B,0.9061987400054932,0.9075575240629336
59a708b18e4f7303,143,True,A,A,0.9319230079650879,0.9324322935839335
59cd5c4c4d4b8701,151,False,A,B,0.24364186972379684,0.23551924013719888
59e551b0d70a7c02,146,True,B,B,0.9051435053348541,0.9064971982084333
5a3bd7873832f420,96,True,B,B,0.9076018095016479,0.9091304659985197
5ace1776e8db570b,91,True,B,B,0.9066666662693024,0.90795292313404
5ae89f88ffca0ea7,139,True,A,A,0.9028955042362213,0.9039981994637237
5b17feeb5bb1144a,97,False,A,B,0.3447048246860504,0.346343504830286
5b39b91ad61d31f8,152,True,A,A,0.9057043433189392,0.906974395441799
5b74178b1295009c,116,True,A,A,0.5144930243492126,0.5124941897745167
5b9030624ae8d357,147,True,B,B,0.8267811357975006,0.8307025515340868
5bbfc9b4e5699678,150,True,A,A,0.8078445374965668,0.8088792395957931
5be80b8a1eb1171c,124,False,A,B,0.9033167481422424,0.9047924989321426
5c0f6e9f5e1ae49c,81,True,A,A,0.7585100531578064,0.7617020074944342
5c19391e99c563bc,117,False,B,A,0.6926066994667053,0.6918048642147261
5c3d6daae789441b,99,False,B,A,0.2798429220914841,0.27514944284696574
5c531ea34fa0cd92,98,False,A,B,0.3442114800214767,0.34549779149583143
5c7eb9f0c3f16eb1,159,True,A,A,0.9073649048805237,0.9087537412137937
5c8790fd480b45b7,130,False,A,B,0.6073265016078949,0.6072198159500581
5c92bc7d46ad36a2,134,True,A,A,0.5706747174263,0.5622947188412588
5c94d483cac8b9bb,142,True,B,B,0.9058272898197174,0.9072225765429749
5ca6dabab9cdd83a,157,True,A,A,0.8562369287014008,0.8565118635894005
5cc2b396f7a55c7b,87,False,A,B,0.5240750014781952,0.5252447697510807
5cda5f43e25c19b8,124,True,B,B,0.9030883729457855,0.9045664651619847
5d0570c7dcdffab8,123,True,A,A,0.9070914566516877,0.9084375972593399
5d130b90f5ccaf9f,114,False,A,B,0.515823295712471,0.5139077478068195
5d153b10643c726b,128,False,A,B,0.3475608229637146,0.34940039656733124
5d23987306fb48f9,138,False,B,A,0.9082198560237884,0.9094712039925759
5d29ecdd1c386fbd,109,True,B,B,0.9044970810413361,0.9058404526615773
5d583d921c8028b0,104,True,A,A,0.9073201060295105,0.9086927069759756
5d5c90c844c2fbdc,140,True,A,A,0.8503456175327301,0.8504089610767004
5d629ef825aa0511,149,True,A,A,0.9076426148414611,0.9087756440398076
5d9603a18ce494fd,96,True,B,B,0.5251738578081131,0.5238948242346846
5ddabf783b744c49,140,False,A,B,0.5164382487535477,0.5217640761636115
5deb921c318a8b0b,85,True,A,A,0.9065252125263215,0.9077692802432541
5df81a3c6ee457cd,138,True,A,A,0.8618633925914765,0.8617562457958489
5e2cb776df990e08,103,True,B,B,0.9284456253051758,0.9290050601287299
5e6db8a39ffd5d8e,121,True,B,B,0.9074149787425995,0.9086859235138386
5e733b1835846048,90,True,B,B,0.8705627858638764,0.8744030261639285
5ea559a223e8e898,93,True,B,B,0.8173765718936921,0.8226066169188655
5ebc48656489159c,124,True,B,B,0.9033167243003846,0.9047924705773704
5edea28cb14bfb09,95,True,B,B,0.9305990993976593,0.9310176287786576
5ee728a2e4a55be1,119,True,B,B,0.6814120471477508,0.6846786495951351
5f05cc097b03e652,156,True,A,A,0.9065984785556793,0.9080589016872681
5f1ae4021df9e7ae,137,True,A,A,0.527337247133255,0.5237553764065191
5f20a0176c3bf06d,104,True,B,B,0.933142465353012,0.9336494353399158
5f77586b4bbc557a,88,True,B,B,0.9060200810432434,0.9073968175247857
5fd6b0414b38fa51,97,True,A,A,0.5090991646051407,0.5140064326336024
5ffa5774e1a534fa,150,True,B,B,0.6904016017913819,0.6909925323416282
600996a99ed0948d,85,True,A,A,0.3500614196062088,0.3555427441864521
6014907c2e898d93,82,False,A,B,0.9071159780025482,0.9085705116592908
605369dab0c84318,142,True,A,A,0.9320500254631042,0.9325391247247976
6075f71a10566a3f,145,False,A,B,0.5205216616392135,0.5243169267780606
607d91dd944bd33c,82,True,A,A,0.8695974469184875,0.8738574512932962
6087306e9d44ebdc,148,True,B,B,0.90556520819664,0.9070129852573352
60885aa72d4cd0c2,118,True,B,B,0.9060899972915649,0.9074809457694826
609bae0419285145,111,True,A,A,0.5882856190204621,0.5891110294740753
60a11f146a71dcc0,99,False,B,A,0.7555844843387604,0.7591048207647242
60ca1e6e03d5e62f,98,True,B,B,0.9092707455158233,0.9104774526562389
60e3cf4c6402e7a2,109,False,B,A,0.9045062124729156,0.9058481519229973
60e9eef13c242ac5,150,True,A,A,0.9345583915710449,0.9349876660531967
61291c2297803d86,150,True,A,A,0.5094299048185349,0.5132863298794732
613d87faea170f09,120,False,A,B,0.5177899837493897,0.5224380826557997
61ac1f2ffd0f7f16,120,True,A,A,0.9318754255771637,0.9323285219214338
61b859990ae2fa03,138,True,A,A,0.454800620675087,0.45424795390736666
61bd361e93356fc5,147,True,B,B,0.9041430413722992,0.9053553283796308
62587a09e76db094,121,False,A,B,0.5203803300857544,0.5212465623276337
626a3e4987ceeea1,96,True,A,A,0.7291052937507629,0.7339733745196371
626d640987ddfa89,108,False,B,A,0.9058903634548188,0.9072472101310775
627cd261e11a2b8e,102,True,A,A,0.8069222688674926,0.8078167485332248
62855d0cc206459e,113,False,A,B,0.512577024102211,0.5181302090077755
6289efa24cb53411,119,False,A,B,0.5218299239873886,0.5233323805362275
62bd06b57d777a45,109,True,A,A,0.4376698285341263,0.4405911169381021
631b802634226eef,116,True,B,B,0.813557481765747,0.8145528437268759
6328809d5e573d42,114,True,B,B,0.9056101202964782,0.9069598271771664
6334c1f6c5a0f6dc,110,True,B,B,0.9051408350467682,0.9064466341400707
634b22e6e2ae7de9,134,False,A,B,0.4764521360397339,0.47059804344760864
635beb5f537e7858,156,True,B,B,0.9065983653068542,0.9080587746064447
63704554a03394dc,158,True,B,B,0.905226182937622,0.9064581327925717
638c3bad0593dbfd,87,True,B,B,0.9040823638439178,0.9053039570443024
639041ee2edb8f05,146,True,A,A,0.9051435053348541,0.9064971858606297
63a7bfe1cdde87d4,146,True,B,B,0.9051435351371765,0.9064972252559054
63b3562aa63eb27b,94,False,A,B,0.4272924214601517,0.4343291576624802
63cc0ee110e26d83,82,True,B,B,0.7502859771251679,0.7509757546041381
63f43ce6564ac630,159,True,A,A,0.8705844879150391,0.8722201903399316
6408196c97882679,89,False,A,B,0.33770249485969545,0.3437618866824312
641cc882937096d9,158,True,A,A,0.9315488815307618,0.9320224191043124
642d65b2245a0b77,82,True,B,B,0.9071162223815918,0.9085707584939892
644424e89f709ca3,148,True,A,A,0.9055657505989074,0.907013515165981
648f6b29c0ae3ae0,111,True,B,B,0.9340361058712006,0.934576298561758
64a630552301c36f,156,True,A,A,0.9065985262393952,0.9080589412895277
64b4adf0eba12e2e,159,True,B,B,0.907364797592163,0.9087536241567016
64e9d49e19100cb3,94,False,A,B,0.515987554192543,0.5210426216810248
6510cd3a087ada63,103,True,B,B,0.9284456253051758,0.9290050585807398
6524a5f1481c0750,135,True,A,A,0.9044018507003784,0.905739296298694
6545549d9365fdbd,137,False,B,A,0.8365983068943024,0.8381197043414946
6547ba303f316a85,146,True,A,A,0.9051435351371765,0.9064972279128952
6564724341b88aa1,101,False,B,A,0.932921850681305,0.9333231563320119
